,Temperoculture,NGA,Original_culture_name,Period_start,Period_end,Polity_population,Polity_territory,Population_of_the_largest_settlement,Administrative_levels,Military_levels,Religious_levels,Settlement_hierarchy,Largest_communication_distance,Occupational_complexity,Professional_lawyers,Professional_military_officers,Professional_priesthood,Professional_soldiers,Bureaucracy_examination_system,Bureaucracy_merit_promotion,Bureaucracy_source_of_support,Fulltime_bureaucrats,Courts,Formal_legal_code,Judges,Bridges,Burial_site,Canals,Ceremonial_site,Communal_buildings,Drinking_water_supply_systems,Enclosures,Entertainment_buildings,Food_storage_sites,Irrigation_systems,Knowledge/information_buildings,Markets,Mines_or_quarries,Monumental_building_cost,Monumental_building_extent,Monumental_building_height,Ports,Roads,Special_purpose_house,Special_purpose_sites,Specialized_government_buildings,Symbolic_buildings,Trading_emporia,Utilitarian_public_buildings,Other_polity-owned_site,Calendar,Fiction,Geometrical_measurements,History,Lists_tables_and_classifications,Measurement_of_area,Measurement_of_time,Measurement_of_length,Measurement_of_volume,Measurement_of_weight,Mnemonic_devices,Nonphonetic_writing,Phonetic_alphabetic_writing,Philosophy,Practical_literature,Religious_literature,Sacred_texts,Scientific_literature,Script,Nonwritten_records,Written_records,Articles,Debt_and_credit_structures,Foreign_coins,Indigenous_coins,Paper_currency,Precious_metals,Store_of_wealth,Tokens,Fastest_individual_communication,General_postal_service,Postal_stations,Couriers,Peak_date,UTM_zone,Region,Capital,Degree_of_centralization,Language,Linguistic_family,Preceding_(quasi)polity,Relationship_to_preceding_(quasi)polity,Succeeding_(quasi)polity,Supracultural_entity,Scale_of_supracultural_interaction,Suprapolity_relations,High_gods_(creator_gods),Supernatural_enforcement_of_fairness,Supernatural_enforcement_of_human_reciprocity,Supernatural_enforcement_of_ingroup_loyalty,Name_of_official_cult,Largest_scale_ritual_name,Largest_scale_collective_ritual_of_the_official_cult_frequency_for_the_audience,Largest_scale_ritual_frequency_for_ritual_specialist,Largest_scale_ritual_frequency_per_participant,Most_dysphoric_ritual_name,Most_dysphoric_ritual_frequency_for_audience,Most_dysphoric_ritual_frequency_for_ritual_specialist,Most_dysphoric_ritual_frequency_per_participant,Most_euphoric_ritual_name,Most_euphoric_ritual_frequency_for_audience,Most_euphoric_ritual_frequency_for_ritual_specialist,Most_euphoric_ritual_frequency_per_participant,Most_frequent_ritual_name,Most_frequent_ritual_frequency_for_audience,Most_frequent_ritual_frequency_for_ritual_specialist,Most_frequent_ritual_frequency_per_participant,Most_widespread_ritual_name,Most_widespread_ritual_frequency_for_audience,Most_widespread_ritual_frequency_for_ritual_specialist,Most_widespread_ritual_frequency_per_participant,Name_of_other_significant_religious_or_ideological_systems,CC_PolPop,CC_PolTerr,CC_CapPop,CC_Hier,CC_Govt,CC_Infra,CC_Writing,CC_Texts,CC_Money,BasePolity,Percent_CCs_imputed,CCs_imputed,CC_PolPop_Regression_x0,CC_PolPop_Regression_x1,CC_PolPop_Regression_x2,CC_PolTerr_Regression_x0,CC_PolTerr_Regression_x1,CC_PolTerr_Regression_x2,CC_CapPop_Regression_x0,CC_CapPop_Regression_x1,CC_CapPop_Regression_x2,CC_Hier_Regression_x0,CC_Hier_Regression_x1,CC_Hier_Regression_x2,CC_Govt_Regression_x0,CC_Govt_Regression_x1,CC_Govt_Regression_x2,CC_Infra_Regression_x0,CC_Infra_Regression_x1,CC_Infra_Regression_x2,CC_Writing_Regression_x0,CC_Writing_Regression_x1,CC_Writing_Regression_x2,CC_Texts_Regression_x0,CC_Texts_Regression_x1,CC_Texts_Regression_x2,CC_Money_Regression_x0,CC_Money_Regression_x1,CC_Money_Regression_x2
1623,TrOttm1+1300,['Konya Plain'],Ottoman Emirate,1300,1400,,,20000.0,2,6.0,2.0,3.0,,,1.0,0.0,1.0,0.0,1.0,1.0,state salary,0.1,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,1.0,1.0,1401.0,['36S'],['Southwest Asia'],Erdine,loose,Ottoman Turkish,Turkic,Byzantine Empire,elite migration,Ottoman Empire I,Persian,4500000,nominal allegiance,moralizing,1.0,1.0,1.0,Islam,sur,once per generation,once per generation,once per generation,Arafat wuquf,not applicable,yearly,once in a lifetime,Id al Fitr,not applicable,yearly,yearly,salat al jum a,not applicable,weekly,weekly,salat al jum a,not applicable,weekly,weekly,,,,4.301029995663981,3.6666666666666665,0.6454545454545454,0.7777777777777778,4.0,1.0,5.0,TrOttm1,0.2222222222222222,"[1, 1, 0, 0, 0, 0, 0, 0, 0]",,33.00329078770243,2.8010299956639813,,30.412173375204073,2.7397603480802735,423.727430806887,22.291414060402634,2.0,426.3333333333333,25.489575426956648,1.5833333333333333,51.28181818181814,3.838736019233655,0.32272727272727264,70.8444444444444,3.8073884051022384,0.2222222222222222,393.0,18.934539649328897,1.75,57.0,4.4743732359516075,0.25,371.0,25.658665474897802,1.5
1624,TrOttm1+1400,['Konya Plain'],Ottoman Emirate,1400,1500,5000000.0,690000.0,20000.0,5,6.0,2.0,4.0,,,1.0,1.0,1.0,1.0,1.0,1.0,state salary,0.1,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,1.0,1.0,1401.0,['36S'],['Southwest Asia'],Erdine,unitary state,Ottoman Turkish,Turkic,Byzantine Empire,elite migration,Ottoman Empire I,Persian,4500000,nominal allegiance,moralizing,1.0,1.0,1.0,Islam,sur,once per generation,once per generation,once per generation,Arafat wuquf,not applicable,yearly,once in a lifetime,Id al Fitr,not applicable,yearly,yearly,salat al jum a,not applicable,weekly,weekly,salat al jum a,not applicable,weekly,weekly,,6.698970004336019,5.838849090737256,4.301029995663981,4.0,0.918181818181818,0.7777777777777778,4.0,1.0,5.0,TrOttm1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",464.14036821668606,22.024107090882175,0.0,467.82810977764143,20.919365920266788,0.0,437.50558205727066,16.90277080048681,0.0,447.66666666666663,16.739731841898912,0.0,54.78181818181813,2.391734543545518,0.0,74.39999999999996,2.6547900423648656,0.0,413.0,13.07612250007279,0.0,61.111111111111114,3.0523285299439977,0.0,391.0,17.96189469046247,0.0
1625,TrOttm1+1500,['Konya Plain'],Ottoman Emirate,1500,1600,5000000.0,690000.0,20000.0,5,6.0,2.0,4.0,,,1.0,1.0,1.0,1.0,1.0,1.0,state salary,0.1,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,1.0,1.0,1401.0,['36S'],['Southwest Asia'],Erdine,unitary state,Ottoman Turkish,Turkic,Byzantine Empire,elite migration,Ottoman Empire I,Persian,4500000,nominal allegiance,moralizing,1.0,1.0,1.0,Islam,sur,once per generation,once per generation,once per generation,Arafat wuquf,not applicable,yearly,once in a lifetime,Id al Fitr,not applicable,yearly,yearly,salat al jum a,not applicable,weekly,weekly,salat al jum a,not applicable,weekly,weekly,,6.698970004336019,5.838849090737256,4.301029995663981,4.0,0.918181818181818,0.7777777777777778,4.0,1.0,5.0,TrOttm1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",470.8393382210221,19.09144716653748,1.7385606273598313,473.6669588683787,15.85600391682184,1.5909029949730358,441.8066120529346,14.097720240533778,1.3252574989159953,451.66666666666663,12.88471427823868,1.25,55.699999999999946,2.1597043281491577,0.25,75.17777777777773,2.690519497019803,0.2222222222222222,417.0,10.917264212796294,1.0,62.111111111111114,2.748366866513555,0.25,396.0,16.359007369528097,1.25
1626,TrOttm2+1500,['Konya Plain'],Ottoman Empire,1500,1600,9000000.0,2310000.0,200000.0,5,6.0,4.0,5.0,750,,1.0,1.0,1.0,1.0,1.0,1.0,state salary,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,1.0,1.0,1516.0,['36S'],['Southwest Asia'],Erdine,unitary state,Persian,Turkic,Ottoman Emirate,continuity,Ottoman Empire II,Islamic,4500000,none,moralizing,1.0,1.0,1.0,Islam,sur,once per generation,once per generation,once per generation,Arafat wuquf,not applicable,yearly,once in a lifetime,Id al Fitr,not applicable,yearly,yearly,salat al jum a,not applicable,weekly,weekly,salat al jum a,not applicable,weekly,weekly,,6.954242509439325,6.363611979892143,5.301029995663981,5.0,1.0,0.8888888888888888,4.0,1.0,5.0,TrOttm2,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",477.53830822535815,18.836174661434175,9.364938581112519,479.50580795911594,15.331241027666952,14.404194944834483,446.10764204859856,13.097720240533778,6.2513487579716775,455.66666666666663,11.88471427823868,8.666666666666666,56.61818181818177,2.0778861463309757,1.8840909090909093,75.9555555555555,2.579408385908692,1.9722222222222223,421.0,10.917264212796294,9.0,63.111111111111114,2.748366866513555,2.138888888888889,401.0,16.359007369528097,11.25
1627,TrOttm2+1600,['Konya Plain'],Ottoman Empire,1600,1700,9000000.0,2310000.0,200000.0,5,6.0,4.0,5.0,1400,,1.0,1.0,1.0,1.0,1.0,1.0,state salary,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,1.0,1.0,1516.0,['36S'],['Southwest Asia'],Erdine,unitary state,Persian,Turkic,Ottoman Emirate,continuity,Ottoman Empire II,Islamic,4500000,none,moralizing,1.0,1.0,1.0,Islam,sur,once per generation,once per generation,once per generation,Arafat wuquf,not applicable,yearly,once in a lifetime,Id al Fitr,not applicable,yearly,yearly,salat al jum a,not applicable,weekly,weekly,salat al jum a,not applicable,weekly,weekly,,6.954242509439325,6.363611979892143,5.301029995663981,5.0,1.0,0.8888888888888888,4.0,1.0,5.0,TrOttm2,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",491.9397087661397,14.763601508145388,9.551985587864069,492.55390623119683,14.291615420553814,14.615604245197352,457.2215854009054,11.515516862197364,6.629319598216396,466.99999999999994,10.956933328676968,12.916666666666664,58.61818181818177,1.5245948201326744,2.9045454545454548,77.84444444444439,2.294907712669814,2.8055555555555554,429.0,9.946433083751105,13.0,65.11111111111111,2.1151351822561573,3.138888888888889,411.0,15.505153811811724,16.25
1628,TrOttm3+1600,"['Konya Plain', 'Upper Egypt', 'Yemeni Coastal Plain']",Ottoman Empire,1600,1700,28000000.0,4836000.0,650000.0,9,9.0,4.0,6.0,3700,,1.0,1.0,1.0,1.0,1.0,1.0,state salary,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,1.0,1.0,1542.0,"['36S', '36R', '38P']","['Southwest Asia', 'Africa']",Istanbul,unitary state,Turkish,Turkic,Ottoman Empire I,continuity,Ottoman Empire II,Turkish,4500000,none,moralizing,1.0,1.0,1.0,Islam,sur,not applicable,once per generation,once per generation,Arafat wuquf,not applicable,yearly,once in a lifetime,Id al Fitr,not applicable,yearly,yearly,salat al jum a,not applicable,weekly,weekly,salat al jum a,not applicable,weekly,weekly,,7.447158031342219,6.684486292188734,5.812913356642857,6.333333333333332,1.0,1.0,4.0,1.0,5.0,TrOttm3,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",374.99203282046494,0.15034299497780765,1.7385606273598313,365.6917686129169,0.1281628990295967,1.5909029949730358,336.04182872666286,0.13984073221154603,1.3252574989159953,335.2777777777778,0.11696553121015646,1.25,45.15151515151513,0.02023792351765273,0.25,59.529629629629596,0.019522764348270275,0.2222222222222222,301.3333333333333,0.11704133008832894,1.0,54.518518518518526,0.02029293065221248,0.25,300.33333333333337,0.13165502328428852,1.25
1629,TrOttm3+1700,"['Konya Plain', 'Upper Egypt', 'Yemeni Coastal Plain']",Ottoman Empire,1700,1800,28000000.0,4836000.0,650000.0,9,9.0,4.0,6.0,3700,,1.0,1.0,1.0,1.0,1.0,1.0,state salary,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,1.0,1.0,1542.0,"['36S', '36R', '38P']","['Southwest Asia', 'Africa']",Istanbul,unitary state,Turkish,Turkic,Ottoman Empire I,continuity,Ottoman Empire II,Turkish,4500000,none,moralizing,1.0,1.0,1.0,Islam,sur,not applicable,once per generation,once per generation,Arafat wuquf,not applicable,yearly,once in a lifetime,Id al Fitr,not applicable,yearly,yearly,salat al jum a,not applicable,weekly,weekly,salat al jum a,not applicable,weekly,weekly,,7.447158031342219,6.684486292188734,5.812913356642857,6.333333333333332,1.0,1.0,4.0,1.0,5.0,TrOttm3,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",387.0166554384148,1.0279430125631301,7.380211241711607,376.60486532998095,0.8830754547061542,6.6919651027673615,345.3471158348789,0.8263021634423914,5.845098040014258,346.1666666666667,1.0768820804353854,6.333333333333332,46.98484848484846,0.13948315960564617,1.0,61.2333333333333,0.13851179253954576,1.0,309.33333333333337,0.6166777143776024,4.0,56.44444444444446,0.13888301441744622,1.0,310.33333333333337,0.8721769529425464,5.0
1630,TrOttm4+1700,"['Konya Plain', 'Upper Egypt']",Ottoman Empire,1700,1800,24000000.0,4920000.0,700000.0,9,9.0,4.0,6.0,2400,,1.0,1.0,1.0,1.0,1.0,1.0,state salary,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,,,0.0,1.0,1.0,1699.0,"['36S', '36R']","['Southwest Asia', 'Africa']",Istanbul,unitary state,Turkish,Turkic,Ottoman Empire II,continuity,Ottoman Empire - Tanzimat Period,Turkish,,none,moralizing,1.0,1.0,1.0,Islam,sur,not applicable,once per generation,once per generation,Arafat wuquf,not applicable,yearly,once in a lifetime,Id al Fitr,not applicable,yearly,yearly,salat al jum a,not applicable,weekly,weekly,salat al jum a,not applicable,weekly,weekly,,7.380211241711607,6.6919651027673615,5.845098040014258,6.333333333333332,1.0,1.0,4.0,1.0,5.0,TrOttm4,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",532.1717798329842,2.524232100995567,7.447158031342219,519.7431938972576,2.187703470471424,6.684486292188734,473.60052417375215,0.4351784277177194,5.812913356642857,470.16666666666663,1.3064843922706753,6.333333333333332,62.36363636363633,0.26522601540030016,1.0,83.51666666666662,0.21994076267221657,1.0,416.0,0.8686709130828654,4.0,74.8888888888889,0.18404342518060232,1.0,407.0,1.9235515425018925,5.0
1631,TrOttm4+1800,"['Konya Plain', 'Upper Egypt']",Ottoman Empire,1800,1900,24000000.0,4640000.0,570000.0,9,9.0,4.0,6.0,2400,,1.0,1.0,1.0,1.0,1.0,1.0,state salary,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,,,0.0,1.0,1.0,1699.0,"['36S', '36R']","['Southwest Asia', 'Africa']",Istanbul,unitary state,Turkish,Turkic,Ottoman Empire II,continuity,Ottoman Empire - Tanzimat Period,Turkish,,none,moralizing,1.0,1.0,1.0,Islam,sur,not applicable,once per generation,once per generation,Arafat wuquf,not applicable,yearly,once in a lifetime,Id al Fitr,not applicable,yearly,yearly,salat al jum a,not applicable,weekly,weekly,salat al jum a,not applicable,weekly,weekly,,7.380211241711607,6.6665179805548815,5.755874855672492,6.333333333333332,1.0,1.0,4.0,1.0,5.0,TrOttm4,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",539.5519910746958,3.443220033866804,0.0,526.4351590000249,2.30584709413508,0.0,479.4456222137664,1.4408653098442126,0.0,476.5,1.8980415384437401,0.0,63.36363636363633,0.30196073142460267,0.0,84.51666666666662,0.28525315314009175,0.0,420.0,1.3051622801520961,0.0,75.8888888888889,0.20595695232628028,0.0,412.0,2.305994145670164,0.0
1632,TrOttm4+1900,"['Konya Plain', 'Upper Egypt']",Ottoman Empire,1900,2000,24000000.0,4640000.0,570000.0,9,9.0,4.0,6.0,2400,,1.0,1.0,1.0,1.0,1.0,1.0,state salary,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,,,0.0,1.0,1.0,1699.0,"['36S', '36R']","['Southwest Asia', 'Africa']",Istanbul,unitary state,Turkish,Turkic,Ottoman Empire II,continuity,Ottoman Empire - Tanzimat Period,Turkish,,none,moralizing,1.0,1.0,1.0,Islam,sur,not applicable,once per generation,once per generation,Arafat wuquf,not applicable,yearly,once in a lifetime,Id al Fitr,not applicable,yearly,yearly,salat al jum a,not applicable,weekly,weekly,salat al jum a,not applicable,weekly,weekly,,7.380211241711607,6.6665179805548815,5.755874855672492,6.333333333333332,1.0,1.0,4.0,1.0,5.0,TrOttm4,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",546.9322023164075,3.5716377544693017,0.0,533.1016769805798,2.3703170525509876,0.0,485.2014970694389,1.1414863792102379,0.0,482.83333333333326,1.9296771411960005,0.0,64.36363636363633,0.4951568678029067,0.0,85.51666666666662,0.3262161851561445,0.0,424.0,2.5227591406662473,0.0,76.8888888888889,0.270194471513964,0.0,417.0,3.965801968864313,0.0
1633,TrOttm5+1900,"['Konya Plain', 'Upper Egypt', 'Yemeni Coastal Plain']",Ottoman Empire - Tanzimat Period,1900,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['36S', '36R', '38P']","['Southwest Asia', 'Africa']",Istanbul,unitary state,Turkish,Turkic,Ottoman Empire III,continuity,Ottoman Empire - Tanzimat Period,Turkish,,none,moralizing,1.0,1.0,1.0,Islam,Hajj,yearly,yearly,once in a lifetime,Arafat wuquf,not applicable,yearly,once in a lifetime,Id al Fitr,not applicable,yearly,yearly,salat al jum a,not applicable,weekly,weekly,salat al jum a,not applicable,weekly,weekly,,,,,,,,,,,TrOttm5,1.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",,0.052666696828335344,7.380211241711607,,0.05417626679309356,6.6665179805548815,,0.07632562180548767,5.755874855672492,,0.07112048142410679,6.333333333333332,,0.011695887837107094,1.0,,0.007111492613567781,1.0,,0.1120074650710094,4.0,,0.008213377005353328,1.0,,0.10157473358895672,5.0
1634,TrOttm5+2000,"['Konya Plain', 'Upper Egypt', 'Yemeni Coastal Plain']",Ottoman Empire - Tanzimat Period,2000,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['36S', '36R', '38P']","['Southwest Asia', 'Africa']",Istanbul,unitary state,Turkish,Turkic,Ottoman Empire III,continuity,Ottoman Empire - Tanzimat Period,Turkish,,none,moralizing,1.0,1.0,1.0,Islam,Hajj,yearly,yearly,once in a lifetime,Arafat wuquf,not applicable,yearly,once in a lifetime,Id al Fitr,not applicable,yearly,yearly,salat al jum a,not applicable,weekly,weekly,salat al jum a,not applicable,weekly,weekly,,,,,,,,,,,TrOttm5,1.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",,0.009485914093562989,0.0,,0.005617189874588615,0.0,,0.001566571618259367,0.0,,0.005316520827242471,0.0,,0.0014790539922185752,0.0,,0.0010700616573453095,0.0,,0.008828364438930675,0.0,,0.0010947536444809594,0.0,,0.013756023519040879,0.0
1635,TrPergm-200,['Konya Plain'],Kingdom of Permagon,-200,-100,5500000.0,66750.0,,5,,,5.0,,,,,,,,,state salary,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,-181.0,['36S'],['Southwest Asia'],Pergamon,nominal,Greek,,,,,,,personal union,,,,,,Nicephoria,yearly,once in a lifetime,yearly,ephebi initiation,,,once in a lifetime,,,,,votive offerings,,daily,weekly,votive offerings,,daily,weekly,,6.740362689494244,4.8244512700366124,,5.0,0.09090909090909093,0.1111111111111111,4.0,,5.0,TrPergm,0.2222222222222222,"[0, 0, 1, 0, 0, 0, 0, 1, 0]",192.6824887672938,19.8867901094066,38.10037054511756,212.63195475399598,16.75083923987592,33.28082834892161,,5.006177269414132,20.19728055812562,194.33333333333331,20.85603788949873,27.0,23.227272727272727,2.88692872157837,3.409090909090909,37.39999999999998,3.4803590572013103,5.333333333333334,233.0,19.945662496461246,24.0,,3.3951387556873964,5.666666666666666,176.0,24.984993416545613,30.0
1636,TrPergm-100,['Konya Plain'],Kingdom of Permagon,-100,0,5500000.0,66750.0,,5,,,5.0,,,,,,,,,state salary,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,-181.0,['36S'],['Southwest Asia'],Pergamon,nominal,Greek,,,,,,,personal union,,,,,,Nicephoria,yearly,once in a lifetime,yearly,ephebi initiation,,,once in a lifetime,,,,,votive offerings,,daily,weekly,votive offerings,,daily,weekly,,6.740362689494244,4.8244512700366124,,5.0,0.09090909090909093,0.1111111111111111,4.0,,5.0,TrPergm,0.2222222222222222,"[0, 0, 1, 0, 0, 0, 0, 1, 0]",206.72388145245202,16.403198151454664,33.294190571133676,224.09985870051878,9.812713519711068,28.721432018636566,,6.177538005669571,21.32221929473392,207.33333333333331,14.744082017343466,24.666666666666668,24.136363636363637,1.7391601066244098,2.7636363636363637,38.73333333333331,2.1834995523007237,4.666666666666666,245.0,13.174154960129691,20.0,,2.0475334615128133,4.666666666666666,191.0,18.837562495667946,25.0
1637,TrPhryg-900,['Konya Plain'],Phrygian Kingdom,-900,-800,1000000.0,100000.0,15000.0,4,4.0,2.0,3.0,,,,,1.0,,,,,1.0,,,,1.0,1.0,0.1,1.0,1.0,,1.0,0.1,1.0,1.0,1.0,,1.0,,300,53.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,,,0.1,0.1,,1.0,,,0.1,,1.0,-717.0,['36S'],['Southwest Asia'],Gordion,loose,Phrygian,Indo-European,,continuity,Cimmerians,,,alliance,,,,,,royal funeral,once in a lifetime,once in a lifetime,once in a lifetime,,,,,royal funeral,once in a lifetime,once in a lifetime,once in a lifetime,,,,,,,,,,6.0,5.0,4.176091259055681,3.0,0.2727272727272727,0.5666666666666667,4.0,0.5555555555555556,1.0,TrPhryg,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",96.20589593601073,6.699518577615548,1.2257724967479857,107.61697532653994,7.59945637838723,1.5197953115119063,190.4634020164441,5.3979638706898,1.5197953115119063,115.33333333333331,7.277269533598799,2.083333333333333,12.654545454545458,1.0163361784259866,0.23409090909090907,24.011111111111106,1.072298052093149,0.2722222222222222,149.0,9.033529318960174,3.0,7.333333333333334,0.8659470319510444,0.19444444444444445,101.0,4.516889835148939,1.5
1638,TrPhryg-800,['Konya Plain'],Phrygian Kingdom,-800,-700,1000000.0,100000.0,15000.0,4,4.0,2.0,3.0,,,,,1.0,,,,,1.0,,,,1.0,1.0,0.1,1.0,1.0,,1.0,0.1,1.0,1.0,1.0,,1.0,,300,53.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,,,0.1,0.1,,1.0,,,0.1,,1.0,-717.0,['36S'],['Southwest Asia'],Gordion,loose,Phrygian,Indo-European,,continuity,Cimmerians,,,alliance,,,,,,royal funeral,once in a lifetime,once in a lifetime,once in a lifetime,,,,,royal funeral,once in a lifetime,once in a lifetime,once in a lifetime,,,,,,,,,,6.0,5.0,4.176091259055681,3.0,0.2727272727272727,0.5666666666666667,4.0,0.5555555555555556,1.0,TrPhryg,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",107.10898592300268,1.8415290762446537,0.0,118.69615657258757,5.122334993544403,0.9005149978319906,198.7186745215474,2.630274113307606,2.0,124.66666666666664,4.271770256664349,1.5,13.754545454545458,0.5751914623690614,0.17727272727272728,25.47777777777777,0.3599033622478566,0.13333333333333333,161.0,5.033416964490298,2.0,8.555555555555555,0.4215025875066,0.08333333333333333,106.0,1.844686455144286,1.0
